const,profile
1,1.150311105
1,1.115161223
1,1.098389198
1,1.080368193
1,1.093571702
1,1.129078435
1,1.05289062
1,0.959930781
1,0.87125316
1,0.804521913
1,0.775973785
1,0.756703799
1,0.74903149
1,0.73886122
1,0.717450124
1,0.769193605
1,0.87000418
1,0.95190162
1,0.980985025
1,1.002217694
1,0.988478908
1,0.962785593
1,0.953329026
1,0.936557001
1,0.922818215
1,0.926565157
1,0.940660795
1,0.947619401
1,0.995794366
1,1.042898776
1,0.980449747
1,0.884991946
1,0.81522746
1,0.754205838
1,0.724587156
1,0.706209299
1,0.69853699
1,0.683906075
1,0.654644244
1,0.680872836
1,0.750458897
1,0.817190144
1,0.863937703
1,0.90604619
1,0.897838604
1,0.85894178
1,0.846095123
1,0.825397731
1,0.821472363
1,0.824505602
1,0.851983174
1,0.877498063
1,0.931561079
1,1.000611862
1,0.966889387
1,0.878747044
1,0.802023951
1,0.74778251
1,0.725300859
1,0.710491518
1,0.717271699
1,0.723516601
1,0.768658328
1,0.921390809
1,1.118194461
1,1.201519308
1,1.248445292
1,1.271105368
1,1.19081376
1,1.216685501
1,1.243627796
1,1.235955486
1,1.224000958
1,1.191884315
1,1.148348421
1,1.133717506
1,1.130684267
1,1.173149606
1,1.081081896
1,0.970279477
1,0.876605934
1,0.818082273
1,0.797206455
1,0.784895075
1,0.789177294
1,0.786679333
1,0.808625706
1,0.954578007
1,1.132646951
1,1.19420385
1,1.226677345
1,1.247017886
1,1.164228317
1,1.198842921
1,1.210262172
1,1.204552546
1,1.19295487
1,1.163871465
1,1.126580474
1,1.096961792
1,1.113376965
1,1.145315182
1,1.070911626
1,0.960466058
1,0.872323715
1,0.807019874
1,0.785430352
1,0.774546379
1,0.774189527
1,0.775438508
1,0.797741732
1,0.944586162
1,1.126402048
1,1.181178767
1,1.199913476
1,1.217042352
1,1.138713428
1,1.16280091
1,1.193846999
1,1.187066818
1,1.172971181
1,1.143352499
1,1.109808449
1,1.080725044
1,1.085720967
1,1.142995647
1,1.075729122
1,0.956897542
1,0.863223999
1,0.809339409
1,0.783110817
1,0.76473296
1,0.75795278
1,0.768658328
1,0.787036185
1,0.923353493
1,1.102671417
1,1.151024808
1,1.188851076
1,1.207942637
1,1.125153067
1,1.151024808
1,1.176004419
1,1.166369426
1,1.154414898
1,1.106418359
1,1.077870232
1,1.079476064
1,1.085007263
1,1.141925092
1,1.074658567
1,0.946727272
1,0.863402425
1,0.816476441
1,0.784716649
1,0.772226844
1,0.76687407
1,0.764911386
1,0.783289243
1,0.934951169
1,1.113733816
1,1.179572935
1,1.210083746
1,1.228818455
1,1.153344343
1,1.180286638
1,1.194025425
1,1.182963025
1,1.164228317
1,1.121049274
1,1.099638179
1,1.076264399
1,1.080725044
1,1.134252783
1,1.068770516
1,0.963856148
1,0.875000102
1,0.820401808
1,0.787393036
1,0.768836753
1,0.755097967
1,0.73886122
1,0.720661789
1,0.774011102
1,0.862510296
1,0.935664872
1,0.964391426
1,0.996686495
1,0.986873076
1,0.957075968
1,0.948868381
1,0.926922008
1,0.919071273
1,0.919606551
1,0.924067196
1,0.936557001
1,0.96082291
1,1.026840454
1,0.972599012
1,0.889987869
1,0.809160983
1,0.744749271
1,0.716201144
1,0.698358564
1,0.695325326
1,0.673022101
1,0.64804249
1,0.6896157
1,0.742608162
1,0.809160983
1,0.845738271
1,0.883029263
1,0.879996024
1,0.846987252
1,0.830750505
1,0.803808209
1,0.806841448
1,0.806484596
1,0.832356337
1,0.86108289
1,0.904083507
1,0.985445669
1,0.954578007
1,0.869468902
1,0.791318404
1,0.741537607
1,0.723873453
1,0.718699105
1,0.716201144
1,0.722089195
1,0.750815748
1,0.914610629
1,1.09107374
1,1.178680806
1,1.225249939
1,1.254333343
1,1.1717222
1,1.19295487
1,1.223822532
1,1.222751978
1,1.209013191
1,1.169759516
1,1.13692917
1,1.120870848
1,1.116231778
1,1.164585168
1,1.102314566
1,0.979022341
1,0.883742966
1,0.824327176
1,0.803272932
1,0.787928314
1,0.785430352
1,0.781326559
1,0.8071983
1,0.958146523
1,1.14031926
1,1.212581707
1,1.245412054
1,1.262184078
1,1.177610251
1,1.202411437
1,1.233814377
1,1.223465681
1,1.211689578
1,1.168688962
1,1.138891854
1,1.120157145
1,1.118729739
1,1.155307027
1,1.091965869
1,0.968495219
1,0.871966863
1,0.823435047
1,0.805949319
1,0.796314326
1,0.792210533
1,0.792032107
1,0.815941164
1,0.969922625
1,1.149775827
1,1.20526625
1,1.246482608
1,1.259686117
1,1.182249322
1,1.225071513
1,1.233457525
1,1.223287255
1,1.209726895
1,1.182070896
1,1.145493608
1,1.118551313
1,1.112841687
1,1.173149606
1,1.105347804
1,0.987765205
1,0.886597779
1,0.840028646
1,0.813800054
1,0.79488692
1,0.791853681
1,0.787393036
1,0.813264777
1,0.955826987
1,1.146921014
1,1.207407359
1,1.241665112
1,1.262184078
1,1.173328032
1,1.206336804
1,1.221681423
1,1.213473836
1,1.204909398
1,1.169045813
1,1.146921014
1,1.117659184
1,1.104990952
1,1.180465064
1,1.110879004
1,0.987586779
1,0.884813521
1,0.837173833
1,0.807376725
1,0.794173216
1,0.793816365
1,0.794708494
1,0.818795976
1,0.959217077
1,1.144601479
1,1.201519308
1,1.23791817
1,1.256831305
1,1.168510536
1,1.197237089
1,1.210262172
1,1.193490147
1,1.175469142
1,1.13139797
1,1.098567624
1,1.07537227
1,1.067878387
1,1.122833532
1,1.062704039
1,0.964926703
1,0.881601856
1,0.818974402
1,0.790961552
1,0.771156289
1,0.761521296
1,0.741537607
1,0.707279854
1,0.751351026
1,0.822542918
1,0.881601856
1,0.915324332
1,0.947084123
1,0.943872459
1,0.914789054
1,0.902477674
1,0.893377959
1,0.887311482
1,0.882137134
1,0.895162217
1,0.9137185
1,0.928349415
1,1.001860843
1,0.958324948
1,0.881958708
1,0.805235616
1,0.751886303
1,0.715665866
1,0.695860603
1,0.684619778
1,0.665349792
1,0.646258232
1,0.67391423
1,0.737969091
1,0.803629784
1,0.846451975
1,0.875713805
1,0.874821676
1,0.846273549
1,0.825040879
1,0.807019874
1,0.80505719
1,0.814870609
1,0.83860124
1,0.864294554
1,0.884456669
1,0.950295788
1,0.936378576
1,0.845916697
1,0.765625089
1,0.735827981
1,0.719412808
1,0.710491518
1,0.707993557
1,0.719055956
1,0.751707877
1,0.906403042
1,1.096069663
1,1.166191
1,1.195452831
1,1.217399204
1,1.137642873
1,1.164585168
1,1.200091902
1,1.199913476
1,1.183319877
1,1.139427131
1,1.119265016
1,1.09660494
1,1.082687728
1,1.124974642
1,1.073409587
1,0.952793749
1,0.837887536
1,0.799169139
1,0.767587773
1,0.752600006
1,0.76134287
1,0.773475824
1,0.770977863
1,0.894983791
1,1.068413664
1,1.134966486
1,1.161016652
1,1.188672651
1,1.107310488
1,1.12800788
1,1.151203234
1,1.147277866
1,1.135501764
1,1.112127984
1,1.09107374
1,1.080011341
1,1.081260322
1,1.10213614
1,1.041292943
1,0.934594318
1,0.847522529
1,0.791139978
1,0.770621011
1,0.741537607
1,0.752064729
1,0.761521296
1,0.781683411
1,0.914789054
1,1.103206695
1,1.157269711
1,1.192419592
1,1.211332727
1,1.12800788
1,1.146207311
1,1.169759516
1,1.159053969
1,1.144779905
1,1.103563546
1,1.073409587
1,1.041471369
1,1.043077201
1,1.088218928
1,1.020060274
1,0.91496748
1,0.824327176
1,0.774011102
1,0.749923619
1,0.736541684
1,0.722802898
1,0.69639588
1,0.650718877
1,0.695860603
1,0.764554534
1,0.826646711
1,0.865365109
1,0.901228694
1,0.898373881
1,0.874286399
1,0.856086968
1,0.831285782
1,0.810766815
1,0.814513757
1,0.832891614
1,0.856622245
1,0.888917314
1,0.950117362
1,0.907116745
1,0.834675872
1,0.764376109
1,0.720661789
1,0.689437274
1,0.677125895
1,0.668204605
1,0.689258849
1,0.70192708
1,0.825754582
1,0.979557618
1,1.040400814
1,1.078227083
1,1.106418359
1,1.05628071
1,1.072695883
1,1.062704039
1,1.034691189
1,1.026483602
1,1.016670184
1,1.004001952
1,0.971350032
1,0.985088818
1,1.035048041
1,0.982055579
1,0.880352876
1,0.794708494
1,0.741002329
1,0.722089195
1,0.702462358
1,0.699250693
1,0.697288009
1,0.677482746
1,0.717093273
1,0.797563307
1,0.879817598
1,0.922639789
1,0.951366342
1,0.943515607
1,0.912112667
1,0.891236849
1,0.859120206
1,0.858406503
1,0.857157522
1,0.862510296
1,0.884635095
1,0.91835757
1,0.960466058
1,0.910863687
1,0.841634478
1,0.775081656
1,0.716914847
1,0.682121817
1,0.67052414
1,0.655714799
1,0.643046568
1,0.611465202
1,0.643224993
1,0.69300579
1,0.756882225
1,0.812194222
1,0.853945858
1,0.848593084
1,0.814870609
1,0.802737655
1,0.77026416
1,0.763662405
1,0.778471746
1,0.792567384
1,0.814156906
1,0.854124284
1,0.938341259
1,0.902120823
1,0.820937086
1,0.750280471
1,0.716022718
1,0.695503751
1,0.683370797
1,0.68497663
1,0.696752732
1,0.721732343
1,0.865900386
1,1.056459136
1,1.135501764
1,1.172435903
1,1.193668573
1,1.11908659
1,1.139070279
1,1.170116368
1,1.161908781
1,1.147991569
1,1.115874926
1,1.075550696
1,1.052712194
1,1.043790905
1,1.106418359
1,1.041471369
1,0.926922008
1,0.841634478
1,0.786500907
1,0.765089812
1,0.757239077
1,0.755990096
1,0.760272315
1,0.769372031
1,0.910328409
1,1.086791521
1,1.154058046
1,1.187245244
1,1.210440598
1,1.124796216
1,1.162622484
1,1.169937942
1,1.162087207
1,1.151024808
1,1.122655106
1,1.094285405
1,1.064488297
1,1.060741355
1,1.113733816
1,1.051820065
1,0.936378576
1,0.8466304
1,0.803094506
1,0.777758043
1,0.767052496
1,0.762770276
1,0.76687407
1,0.790961552
1,0.92388877
1,1.103563546
1,1.160659801
1,1.186353115
1,1.216328649
1,1.144066202
1,1.168688962
1,1.187780522
1,1.165834149
1,1.151916937
1,1.139605557
1,1.107310488
1,1.075550696
1,1.063239316
1,1.125509919
1,1.067164684
1,0.954221155
1,0.869468902
1,0.820937086
1,0.788285165
1,0.776509063
1,0.774903231
1,0.775438508
1,0.784895075
1,0.936913853
1,1.123190384
1,1.183141451
1,1.22435781
1,1.254333343
1,1.1772534
1,1.216863926
1,1.239345577
1,1.23452808
1,1.224714661
1,1.190100057
1,1.14709944
1,1.122655106
1,1.099459753
1,1.167618407
1,1.11105743
1,0.983839837
1,0.888025185
1,0.838779665
1,0.807733577
1,0.793816365
1,0.792567384
1,0.795957474
1,0.809339409
1,0.951187917
1,1.133717506
1,1.198307644
1,1.234884932
1,1.250051124
1,1.172614329
1,1.195809682
1,1.217756055
1,1.197237089
1,1.17386331
1,1.133717506
1,1.101244011
1,1.069484219
1,1.046645717
1,1.080011341
1,1.016670184
1,0.935664872
1,0.8576928
1,0.804343487
1,0.773297398
1,0.756703799
1,0.746890381
1,0.73547113
1,0.711918925
1,0.749209916
1,0.817725421
1,0.886240927
1,0.930847376
1,0.9586818
1,0.947084123
1,0.914610629
1,0.903012952
1,0.890879998
1,0.871074734
1,0.865365109
1,0.877319637
1,0.889809443
1,0.914253777
1,0.976167528
1,0.930490524
1,0.866078812
1,0.790604701
1,0.744570845
1,0.706387725
1,0.688009868
1,0.686404036
1,0.677839598
1,0.640727032
1,0.670345714
1,0.715487441
1,0.786322481
1,0.835211149
1,0.861975019
1,0.860547612
1,0.82753884
1,0.810053112
1,0.795600623
1,0.78596563
1,0.790604701
1,0.815049035
1,0.83307004
1,0.840920775
1,0.900336565
1,0.914253777
1,0.856622245
1,0.776330637
1,0.726906692
1,0.70870726
1,0.693897919
1,0.700321248
1,0.710669944
1,0.73672011
1,0.866970941
1,1.068770516
1,1.133360654
1,1.171008497
1,1.190992186
1,1.121762977
1,1.145493608
1,1.159053969
1,1.146921014
1,1.131933248
1,1.10552623
1,1.069841071
1,1.045753588
1,1.043077201
1,1.096426514
1,1.037724428
1,0.931382653
1,0.840385498
1,0.794351642
1,0.776865914
1,0.763305554
1,0.76473296
1,0.762770276
1,0.769372031
1,0.903012952
1,1.090181611
1,1.150846382
1,1.184925709
1,1.198129218
1,1.116945481
1,1.139427131
1,1.171900626
1,1.160302949
1,1.148348421
1,1.118016036
1,1.088932631
1,1.058778671
1,1.055210155
1,1.109094746
1,1.048073124
1,0.942266627
1,0.858228077
1,0.798990713
1,0.784895075
1,0.77365425
1,0.768479902
1,0.778114895
1,0.784002946
1,0.919428125
1,1.09999503
1,1.156734433
1,1.193311721
1,1.205087824
1,1.107667339
1,1.146921014
1,1.172257477
1,1.161730355
1,1.147634718
1,1.101244011
1,1.074658567
1,1.041828221
1,1.037010724
1,1.097853921
1,1.045039885
1,0.946727272
1,0.861796593
1,0.792210533
1,0.779363875
1,0.764376109
1,0.757417503
1,0.766695644
1,0.774546379
1,0.901942397
1,1.082509302
1,1.143174073
1,1.178859232
1,1.200091902
1,1.127472603
1,1.156912859
1,1.167439981
1,1.160838227
1,1.149954253
1,1.122833532
1,1.094106979
1,1.078048657
1,1.071625329
1,1.130505841
1,1.068948942
1,0.962428742
1,0.875178528
1,0.823613473
1,0.78257554
1,0.768836753
1,0.774903231
1,0.779363875
1,0.789712572
1,0.923175067
1,1.112663262
1,1.177788677
1,1.209370043
1,1.232208545
1,1.153701195
1,1.169581091
1,1.191527463
1,1.18403358
1,1.163157762
1,1.124260938
1,1.088754205
1,1.078940786
1,1.076264399
1,1.121941403
1,1.061633484
1,0.952972175
1,0.876605934
1,0.817725421
1,0.783289243
1,0.760093889
1,0.750458897
1,0.743857142
1,0.721910769
1,0.771334715
1,0.849485213
1,0.925494602
1,0.959573929
1,0.979022341
1,0.966889387
1,0.935308021
1,0.92941997
1,0.905154061
1,0.883029263
1,0.853053729
1,0.859120206
1,0.889274166
1,0.917287015
1,0.982412431
1,0.944050885
1,0.87803334
1,0.804165061
1,0.752064729
1,0.714060034
1,0.699072267
1,0.690686255
1,0.686047184
1,0.646971935
1,0.673022101
1,0.729404653
1,0.782932391
1,0.838779665
1,0.867684644
1,0.863402425
1,0.821829215
1,0.803451358
1,0.782218688
1,0.76812305
1,0.767409347
1,0.802023951
1,0.824684028
1,0.859298632
1,0.956719116
1,0.922996641
1,0.848593084
1,0.771334715
1,0.737612239
1,0.711026796
1,0.699429119
1,0.704246615
1,0.717093273
1,0.740645478
1,0.876962786
1,1.073231161
1,1.150311105
1,1.188851076
1,1.211868004
1,1.13353908
1,1.162265633
1,1.176361271
1,1.172792755
1,1.159946098
1,1.116767055
1,1.099102901
1,1.075550696
1,1.063060891
1,1.12247668
1,1.057708117
1,0.940125517
1,0.861439741
1,0.81522746
1,0.782753966
1,0.766338792
1,0.776330637
1,0.777758043
1,0.787749888
1,0.91710859
1,1.106953636
1,1.164763594
1,1.202589863
1,1.218112907
1,1.137107596
1,1.152273788
1,1.18064349
1,1.174220161
1,1.163871465
1,1.137286021
1,1.110343726
1,1.088575779
1,1.076085974
1,1.124260938
1,1.071268477
1,0.963142445
1,0.870182605
1,0.819152828
1,0.785251927
1,0.766695644
1,0.77365425
1,0.784538223
1,0.78257554
1,0.918179144
1,1.096783366
1,1.1772534
1,1.212760133
1,1.228104751
1,1.142103518
1,1.16494202
1,1.189921631
1,1.178680806
1,1.165120446
1,1.134966486
1,1.089111057
1,1.012209539
1,0.971350032
1,1.010425281
1,1.032014802
1,0.92513775
1,0.844489291
1,0.795065345
1,0.773832676
1,0.761699722
1,0.762770276
1,0.763127128
1,0.77704434
1,0.911755816
1,1.085185689
1,1.160124523
1,1.188672651
1,1.215614946
1,1.132468525
1,1.166191
1,1.195452831
1,1.187958947
1,1.175469142
1,1.148883698
1,1.108381043
1,1.093393276
1,1.080189767
1,1.145315182
1,1.082866154
1,0.974026418
1,0.890879998
1,0.831821059
1,0.797206455
1,0.776509063
1,0.78043443
1,0.781326559
1,0.7961359
1,0.936557001
1,1.128364732
1,1.202768288
1,1.23452808
1,1.264860465
1,1.198307644
1,1.222395126
1,1.23791817
1,1.222930403
1,1.198664495
1,1.154950175
1,1.1267589
1,1.100887159
1,1.087148373
1,1.147813143
1,1.072517458
1,0.968495219
1,0.888025185
1,0.82753884
1,0.787036185
1,0.769907308
1,0.767409347
1,0.755276393
1,0.730653633
1,0.787036185
1,0.875892231
1,0.952793749
1,0.99222585
1,1.006856765
1,0.994545385
1,0.965818832
1,0.954221155
1,0.935129595
1,0.927457286
1,0.916751738
1,0.936913853
1,0.95190162
1,0.960644484
1,1.029338415
1,0.978130212
1,0.884813521
1,0.812015796
1,0.755276393
1,0.722981324
1,0.709242538
1,0.70192708
1,0.699607545
1,0.663208682
1,0.686404036
1,0.744213994
1,0.808625706
1,0.857514374
1,0.885884075
1,0.894626939
1,0.858406503
1,0.850198916
1,0.825040879
1,0.8071983
1,0.830036801
1,0.846808826
1,0.877141211
1,0.89587592
1,0.988300482
1,0.964391426
1,0.887311482
1,0.813621628
1,0.771156289
1,0.747068806
1,0.730832059
1,0.737433813
1,0.743500291
1,0.76348398
1,0.903548229
1,1.110343726
1,1.196166534
1,1.253262789
1,1.282703045
1,1.20990532
1,1.236847615
1,1.256652879
1,1.255582324
1,1.24683946
1,1.191884315
1,1.163514613
1,1.14924055
1,1.118372887
1,1.175647568
1,1.113376965
1,1.006856765
1,0.915681183
1,0.857514374
1,0.827003563
1,0.800774971
1,0.795243771
1,0.804700338
1,0.825219305
1,0.957254394
1,1.146921014
1,1.23113799
1,1.282167768
1,1.296620257
1,1.224714661
1,1.266287872
1,1.279491381
1,1.268428981
1,1.257545008
1,1.229175306
1,1.185996264
1,1.163693039
1,1.153344343
1,1.201697734
1,1.135858615
1,1.027375731
1,0.928170989
1,0.866435664
1,0.833426892
1,0.813443202
1,0.810053112
1,0.82753884
1,0.832356337
1,0.971171606
1,1.150846382
1,1.244163073
1,1.291089057
1,1.332662268
1,1.254868621
1,1.298404515
1,1.316782372
1,1.310002192
1,1.287877393
1,1.247553163
1,1.220075591
1,1.189207928
1,1.169402665
1,1.227212622
1,1.159946098
1,1.043077201
1,0.946191994
1,0.878925469
1,0.856443819
1,0.835389575
1,0.828966247
1,0.843061884
1,0.84877151
1,0.996151217
1,1.184747283
1,1.274317033
1,1.322135146
1,1.352467531
1,1.284665729
1,1.322135146
1,1.33087801
1,1.322848849
1,1.307147379
1,1.266466298
1,1.22435781
1,1.198664495
1,1.182249322
1,1.239524002
1,1.170473219
1,1.067164684
1,0.961358187
1,0.902477674
1,0.860726038
1,0.845559846
1,0.846095123
1,0.859833909
1,0.870182605
1,1.001325565
1,1.213652262
1,1.302329882
1,1.349791144
1,1.370666962
1,1.296263405
1,1.30839636
1,1.333911248
1,1.328201623
1,1.303578863
1,1.242735667
1,1.214187539
1,1.184212006
1,1.171186923
1,1.219005036
1,1.152452214
1,1.059135523
1,0.972955864
1,0.909614706
1,0.863045574
1,0.840385498
1,0.832534763
1,0.827360414
1,0.807733577
1,0.849306787
1,0.948154678
1,1.037546002
1,1.080011341
1,1.110879004
1,1.102849843
1,1.067699961
1,1.054139601
1,1.027554157
1,1.010782132
1,0.997400198
1,1.01809759
1,1.027554157
1,1.053604323
1,1.118016036
1,1.051463214
1,0.968138367
1,0.895697494
1,0.84877151
1,0.798812287
1,0.775616934
1,0.765268238
1,0.76687407
1,0.726192988
1,0.769372031
1,0.830036801
1,0.888917314
1,0.933880614
1,0.963856148
1,0.966354109
1,0.92941997
1,0.921390809
1,0.909079429
1,0.902477674
1,0.900158139
1,0.923353493
1,0.947797827
1,0.985088818
1,1.080011341
1,1.046467292
1,0.973491141
1,0.901050268
1,0.836281704
1,0.803451358
1,0.790426275
1,0.791853681
1,0.802380803
1,0.823791899
1,0.968495219
1,1.190456909
1,1.296798683
1,1.333732822
1,1.363351505
1,1.290910632
1,1.317496075
1,1.337122913
1,1.333911248
1,1.318923481
1,1.272532775
1,1.2332791
1,1.200627179
1,1.184747283
1,1.233635951
1,1.172971181
1,1.055567007
1,0.96760309
1,0.9026561
1,0.86786307
1,0.860190761
1,0.846451975
1,0.862688722
1,0.866792515
1,0.993831682
1,1.177431826
1,1.262897782
1,1.300188773
1,1.307325805
1,1.230067435
1,1.255939176
1,1.286093135
1,1.282167768
1,1.261648801
1,1.235063358
1,1.190635334
1,1.166547852
1,1.144423053
1,1.19759394
1,1.132646951
1,1.020595551
1,0.920855531
1,0.872858992
1,0.829501524
1,0.804343487
1,0.809339409
1,0.822721344
1,0.836638556
1,0.96082291
1,1.14585046
1,1.231494842
1,1.275744439
1,1.292338038
1,1.217220778
1,1.25700973
1,1.270213239
1,1.26468204
1,1.253798066
1,1.219361887
1,1.177967103
1,1.14585046
1,1.126045196
1,1.174220161
1,1.120692422
1,1.017027035
1,0.930133673
1,0.875713805
1,0.83985022
1,0.817546996
1,0.828074118
1,0.839136517
1,0.842169755
1,0.958324948
1,1.147456292
1,1.240416131
1,1.283595174
1,1.302329882
1,1.231851693
1,1.264503614
1,1.280740361
1,1.270570091
1,1.256831305
1,1.214187539
1,1.176182845
1,1.157091285
1,1.141389815
1,1.189743205
1,1.126402048
1,1.014350648
1,0.927814137
1,0.868755199
1,0.838422814
1,0.827360414
1,0.822186066
1,0.841099201
1,0.834140595
1,0.96546198
1,1.143174073
1,1.2332791
1,1.272175923
1,1.296263405
1,1.213652262
1,1.244341499
1,1.26039982
1,1.248445292
1,1.227391048
1,1.177431826
1,1.147813143
1,1.120335571
1,1.114090668
1,1.160481375
1,1.101422437
1,1.001860843
1,0.912826371
1,0.857157522
1,0.819331254
1,0.786500907
1,0.78596563
1,0.790069423
1,0.755990096
1,0.800418119
1,0.883921392
1,0.964569851
1,0.994902237
1,1.023985641
1,1.011495836
1,0.987051502
1,0.977416509
1,0.957075968
1,0.954042729
1,0.941196072
1,0.956183839
1,0.964569851
1,0.995437514
1,1.053961175
1,0.995972791
1,0.919428125
1,0.839493369
1,0.78257554
1,0.741716033
1,0.735114278
1,0.726192988
1,0.714060034
1,0.671594695
1,0.700142822
1,0.758488057
1,0.814335331
1,0.871966863
1,0.901585545
1,0.899622862
1,0.870182605
1,0.863045574
1,0.833605317
1,0.836103278
1,0.834140595
1,0.856622245
1,0.877498063
1,0.918535996
1,1.00792732
1,0.965818832
1,0.892842681
1,0.828074118
1,0.775438508
1,0.753313709
1,0.730475207
1,0.73886122
1,0.758309632
1,0.781148133
1,0.904261932
1,1.10891632
1,1.191170612
1,1.231316416
1,1.25576075
1,1.180286638
1,1.204017269
1,1.224536236
1,1.219005036
1,1.208299488
1,1.174577013
1,1.130327415
1,1.107488914
1,1.103920398
1,1.155485453
1,1.094820682
1,0.978843915
1,0.884991946
1,0.840563923
1,0.806484596
1,0.790426275
1,0.795957474
1,0.812729499
1,0.805592467
1,0.929776821
1,1.119443442
1,1.198129218
1,1.24344937
1,1.25576075
1,1.184925709
1,1.230781138
1,1.24005928
1,1.231673267
1,1.217756055
1,1.180286638
1,1.149775827
1,1.124082513
1,1.121584551
1,1.166191
1,1.10338512
1,0.987586779
1,0.898730733
1,0.843775588
1,0.823078195
1,0.803986635
1,0.796849603
1,0.821293937
1,0.822007641
1,0.953864304
1,1.141032963
1,1.209548469
1,1.242021964
1,1.267536852
1,1.18189247
1,1.210262172
1,1.235241783
1,1.226142068
1,1.20990532
1,1.172079052
1,1.136750744
1,1.113376965
1,1.112127984
1,1.158518691
1,1.087148373
1,0.993296404
1,0.907473597
1,0.845738271
1,0.817725421
1,0.806841448
1,0.800061268
1,0.813086351
1,0.817546996
1,0.94637042
1,1.1156965
1,1.185817838
1,1.224179384
1,1.252727511
1,1.175290716
1,1.192062741
1,1.218291333
1,1.209548469
1,1.19634496
1,1.16280091
1,1.134252783
1,1.109986875
1,1.104634101
1,1.155307027
1,1.095177534
1,0.976881231
1,0.894983791
1,0.83092893
1,0.803629784
1,0.788463591
1,0.796492752
1,0.812372648
1,0.804878764
1,0.929598395
1,1.106596785
1,1.185104135
1,1.218291333
1,1.241665112
1,1.169224239
1,1.188494225
1,1.208477914
1,1.199021347
1,1.178859232
1,1.141032963
1,1.104812527
1,1.090181611
1,1.08768365
1,1.141389815
1,1.079119212
1,0.976881231
1,0.898552307
1,0.838958091
1,0.807019874
1,0.786144056
1,0.760450741
1,0.758309632
1,0.743321865
1,0.798098584
1,0.88017445
1,0.956897542
1,0.987051502
1,1.013636945
1,0.992939553
1,0.957611245
1,0.956183839
1,0.948154678
1,0.939411814
1,0.93066895
1,0.942623478
1,0.951723194
1,1.000611862
1,1.047002569
1,0.987051502
1,0.903191378
1,0.822542918
1,0.774189527
1,0.748139361
1,0.729047801
1,0.703711338
1,0.706923002
1,0.670880992
1,0.7006781
1,0.752243154
1,0.819688105
1,0.853410581
1,0.893556385
1,0.887668333
1,0.858584929
1,0.855016413
1,0.825219305
1,0.827003563
1,0.832177911
1,0.843775588
1,0.878568618
1,0.926743583
1,1.002931397
1,0.956897542
1,0.875892231
1,0.813443202
1,0.776865914
1,0.744213994
1,0.731902614
1,0.727977246
1,0.746711955
1,0.759380186
1,0.879460747
1,1.070197922
1,1.156377582
1,1.196880237
1,1.221324571
1,1.15048953
1,1.167975258
1,1.192419592
1,1.182963025
1,1.169581091
1,1.13817815
1,1.100351882
1,1.079297638
1,1.08429356
1,1.127294177
1,1.062704039
1,0.964391426
1,0.883029263
1,0.82967995
1,0.800953397
1,0.782932391
1,0.775438508
1,0.790247849
1,0.791318404
1,0.903191378
1,1.078762361
1,1.15387962
1,1.192062741
1,1.224000958
1,1.155485453
1,1.188494225
1,1.200984031
1,1.200448753
1,1.187780522
1,1.148526847
1,1.118908165
1,1.097675495
1,1.09874605
1,1.139605557
1,1.076442825
1,0.972063735
1,0.886062501
1,0.831999485
1,0.798098584
1,0.782397114
1,0.76687407
1,0.788285165
1,0.792388959
1,0.909079429
1,1.08429356
1,1.164406742
1,1.202411437
1,1.227391048
1,1.159946098
1,1.191527463
1,1.20865634
1,1.197415515
1,1.183141451
1,1.157269711
1,1.133360654
1,1.103028269
1,1.109094746
1,1.143174073
1,1.084650412
1,0.975810676
1,0.888203611
1,0.83092893
1,0.798633861
1,0.781683411
1,0.782397114
1,0.790783126
1,0.803272932
1,0.904261932
1,1.080368193
1,1.151024808
1,1.189743205
1,1.220254016
1,1.154414898
1,1.183855154
1,1.19081376
1,1.182784599
1,1.173506458
1,1.157091285
1,1.122833532
1,1.10338512
1,1.110165301
1,1.146385737
1,1.073231161
1,0.977951786
1,0.891772127
1,0.831642634
1,0.802559229
1,0.771869992
1,0.774011102
1,0.793637939
1,0.791139978
1,0.898909159
1,1.082687728
1,1.163693039
1,1.200270327
1,1.2222167
1,1.170294794
1,1.193133296
1,1.200270327
1,1.187245244
1,1.169937942
1,1.133003802
1,1.110165301
1,1.098567624
1,1.114625945
1,1.130684267
1,1.072695883
1,0.979022341
1,0.893377959
1,0.835032724
1,0.798455436
1,0.778650172
1,0.765268238
1,0.773475824
1,0.741894458
1,0.783110817
1,0.866792515
1,0.950295788
1,0.987229927
1,1.0091763
1,0.999719733
1,0.978487063
1,0.968316793
1,0.941196072
1,0.949403659
1,0.938341259
1,0.956719116
1,0.967067812
1,1.024699344
1,1.064488297
1,1.000076585
1,0.932274782
1,0.84324031
1,0.790604701
1,0.755633245
1,0.732973169
1,0.724051879
1,0.722981324
1,0.685511907
1,0.717093273
1,0.776687488
1,0.833783743
1,0.878568618
1,0.900693416
1,0.910863687
1,0.887311482
1,0.878390192
1,0.856800671
1,0.848236233
1,0.853410581
1,0.867149367
1,0.898373881
1,0.977951786
1,1.035226466
1,0.991155295
1,0.912826371
1,0.840207072
1,0.792924236
1,0.760807593
1,0.747068806
1,0.735292704
1,0.754741116
1,0.754741116
1,0.861975019
1,1.046824143
1,1.14709944
1,1.187958947
1,1.215079668
1,1.175825993
