"const","wind","solar","hydro"
1,0.139067262,0,1.570432614
1,0.124717547,0,1.569425373
1,0.110367833,0,1.568418132
1,0.096018119,0,1.567410891
1,0.081668405,0,1.56640365
1,0.067318691,0.039102573,1.565396409
1,0.053839065,0.573660329,1.564389169
1,0.090576484,1.534868638,1.563381928
1,0.128183992,2.45849837,1.562374687
1,0.1657915,3.135065591,1.561367446
1,0.20471275,3.42563543,1.560360205
1,0.260744739,3.361346893,1.559352965
1,0.324237934,3.280706765,1.558345724
1,0.420823939,3.416662768,1.557338483
1,0.52831675,3.358853511,1.556331242
1,0.661662232,2.905664437,1.555324001
1,0.802317719,2.107516745,1.55431676
1,0.959371468,1.142961162,1.55330952
1,1.119467144,0.223460398,1.552302279
1,0.963805069,0,1.551295038
1,0.810196958,0,1.550287797
1,0.673347938,0,1.549280556
1,0.540224136,0,1.548273316
1,0.435708171,0,1.547266075
1,0.337388696,0,1.546258834
1,0.298467985,0,1.545251593
1,0.260347292,0,1.544244352
1,0.222226598,0,1.543237111
1,0.196420885,0,1.542229871
1,0.173033564,0.041053801,1.54122263
1,0.150454384,0.36376407,1.540215389
1,0.180623177,0.871697534,1.539208148
1,0.212585775,1.395192502,1.538200907
1,0.260667495,1.81680364,1.537193667
1,0.311601822,2.047780496,1.536186426
1,0.368716238,2.082580526,1.535179185
1,0.442375109,2.062228716,1.534171944
1,0.527120383,2.087179941,1.533164703
1,0.630331379,1.981154453,1.532157462
1,0.741221471,1.667335697,1.531150222
1,0.856298222,1.191504549,1.530142981
1,0.982168077,0.660338641,1.52913574
1,1.108384442,0.188012611,1.528128499
1,0.829504497,0,1.527121258
1,0.581507258,0,1.526114018
1,0.386405995,0,1.525106777
1,0.244666834,0,1.524099536
1,0.154423274,0,1.523092295
1,0.0773631,0,1.522085054
1,0.06104722,0,1.521077813
1,0.050736579,0,1.520070573
1,0.044591637,0,1.519063332
1,0.038446696,0,1.518056091
1,0.032301754,0.037149758,1.51704885
1,0.026838345,0.524313652,1.516041609
1,0.02944277,1.387109107,1.515034369
1,0.032450838,2.227475015,1.514027128
1,0.03559785,2.855067851,1.513019887
1,0.038744863,3.140775192,1.512012646
1,0.041891876,3.107167678,1.511005405
1,0.045038888,3.043936038,1.509998164
1,0.089058619,3.147731398,1.508990924
1,0.148514249,3.070642347,1.507983683
1,0.209580431,2.640211627,1.506976442
1,0.305348234,1.90663404,1.505969201
1,0.431178111,1.033947905,1.50496196
1,0.583848958,0.213016567,1.50395472
1,0.505312251,0,1.502947479
1,0.434281995,0,1.501940238
1,0.36325174,0,1.500932997
1,0.309640839,0,1.499925756
1,0.260524173,0,1.498918515
1,0.213641896,0,1.497911275
1,0.169931382,0,1.496904034
1,0.12807907,0,1.495896793
1,0.086226759,0,1.494889552
1,0.050602165,0,1.493882311
1,0.034839606,0.03711408,1.492875071
1,0.02097923,0.428261647,1.49186783
1,0.030390562,1.082385398,1.490860589
1,0.041704076,1.739473758,1.489853348
1,0.05301759,2.251335852,1.488846107
1,0.080827149,2.51149842,1.487838866
1,0.11086648,2.524991075,1.486831626
1,0.140905811,2.489876725,1.485824385
1,0.205221309,2.54171444,1.484817144
1,0.304372043,2.440688782,1.483809903
1,0.438348751,2.072561296,1.482802662
1,0.604461927,1.485965173,1.481795422
1,0.805641194,0.81222916,1.480788181
1,1.03204314,0.197521743,1.47978094
1,0.794783412,0,1.478773699
1,0.582746363,0,1.477766458
1,0.413455299,0,1.476759217
1,0.281420634,0,1.475751977
1,0.187125006,0,1.474744736
1,0.120514366,0,1.473737495
1,0.131523433,0,1.472730254
1,0.1425325,0,1.471723013
1,0.153541566,0,1.470715773
1,0.164550633,0,1.469708532
1,0.175559699,0.033842999,1.468701291
1,0.186789636,0.495507723,1.46769405
1,0.167763586,1.307577282,1.466686809
1,0.148958405,2.106030906,1.465679568
1,0.130153225,2.710110715,1.464672328
1,0.111348044,2.995518515,1.463665087
1,0.092542864,2.980426708,1.462657846
1,0.073737684,2.927506594,1.461650605
1,0.07512545,3.012252208,1.460643364
1,0.076513216,2.922722376,1.459636124
1,0.077900983,2.501993145,1.458628883
1,0.079288749,1.800217893,1.457621642
1,0.080676515,0.974257528,1.456614401
1,0.082064281,0.204562933,1.45560716
1,0.103422509,0,1.454599919
1,0.124780737,0,1.453592679
1,0.146138964,0,1.452585438
1,0.167497192,0,1.451578197
1,0.189224774,0,1.450570956
1,0.211969899,0,1.449563715
1,0.256054317,0,1.448556475
1,0.303351853,0,1.447549234
1,0.352530999,0,1.446541993
1,0.419925671,0,1.445534752
1,0.488325185,0.032524808,1.444527511
1,0.558178849,0.455597506,1.44352027
1,0.449102206,1.183521344,1.44251303
1,0.345049605,1.908944445,1.441505789
1,0.269282572,2.467885768,1.440498548
1,0.203205981,2.744862534,1.439491307
1,0.157904689,2.750701023,1.438484066
1,0.113825264,2.709923003,1.437476826
1,0.167810265,2.772155088,1.436469585
1,0.228310164,2.671022394,1.435462344
1,0.319453673,2.273648203,1.434455103
1,0.438219888,1.629837684,1.433447862
1,0.575585606,0.883562966,1.432440621
1,0.748057169,0.197384507,1.431433381
1,0.713440371,0,1.43042614
1,0.678823572,0,1.429418899
1,0.644206773,0,1.428411658
1,0.609589975,0,1.427404417
1,0.574973176,0,1.426397177
1,0.543104274,0,1.425389936
1,0.552035401,0,1.424382695
1,0.563714424,0,1.423375454
1,0.575393448,0,1.422368213
1,0.587072472,0,1.421360972
1,0.598751496,0.029630294,1.420353732
1,0.610430519,0.453109652,1.419346491
1,0.542776058,1.188305219,1.41833925
1,0.488895246,1.920130461,1.417332009
1,0.435014434,2.483041477,1.416324768
1,0.381133622,2.76101911,1.415317528
1,0.334455103,2.76632316,1.414310287
1,0.29660662,2.725555011,1.413303046
1,0.430091054,2.78798679,1.412295805
1,0.597545928,2.687097153,1.411288564
1,0.80261448,2.287576476,1.410281323
1,1.033024928,1.638679916,1.409274083
1,1.269088202,0.885441861,1.408266842
1,1.515003742,0.192137085,1.407259601
1,1.371589105,0,1.40625236
1,1.228174468,0,1.405245119
1,1.091480546,0,1.404237878
1,0.955358179,0,1.403230638
1,0.820893604,0,1.402223397
1,0.7002608,0,1.401282237
1,0.632634924,0,1.400341078
1,0.565009049,0,1.399399919
1,0.510262964,0,1.398458759
1,0.4585814,0,1.3975176
1,0.406899837,0.025705426,1.39657644
1,0.355280448,0.518506925,1.395635281
1,0.318191791,1.418486607,1.394694122
1,0.283181133,2.296899002,1.393752962
1,0.248170475,2.954396793,1.392811803
1,0.214747199,3.257072838,1.391870643
1,0.192663553,3.23218774,1.390929484
1,0.171347436,3.173318848,1.389988324
1,0.211740532,3.269515158,1.389047165
1,0.273647798,3.181664584,1.388106006
1,0.339880445,2.729022787,1.387164846
1,0.428906531,1.961346553,1.386223687
1,0.523274792,1.049826964,1.385282527
1,0.637891162,0.194516687,1.384341368
1,0.610732056,0,1.383400209
1,0.58357295,0,1.382459049
1,0.556413843,0,1.38151789
1,0.534620094,0,1.38057673
1,0.513864354,0,1.379635571
1,0.493108615,0,1.378694412
1,0.535637712,0,1.377753252
1,0.586236079,0,1.376812093
1,0.641885855,0,1.375870933
1,0.697535632,0,1.374929774
1,0.753185409,0.022736629,1.373988614
1,0.808835185,0.540476521,1.373047455
1,0.688255385,1.505104668,1.372106296
1,0.567675585,2.441705796,1.371165136
1,0.471831952,3.13748851,1.370223977
1,0.379681536,3.451512266,1.369282817
1,0.306397502,3.417258142,1.368341658
1,0.24267647,3.352662933,1.367400499
1,0.270205655,3.459631434,1.366459339
1,0.29773484,3.374783976,1.36551818
1,0.325264026,2.899858926,1.36457702
1,0.35483973,2.084586711,1.363635861
1,0.39443789,1.110541144,1.362694702
1,0.434249328,0.191979258,1.361753542
1,0.434797088,0,1.360812383
1,0.435344848,0,1.359871223
1,0.435892608,0,1.358930064
1,0.436440369,0,1.357988904
1,0.436988129,0,1.357047745
1,0.437535889,0,1.356106586
1,0.348031811,0,1.355165426
1,0.28281894,0,1.354224267
1,0.219166307,0,1.353283107
1,0.178677346,0,1.352341948
1,0.140975402,0.021950002,1.351400789
1,0.103273458,0.473589586,1.350459629
1,0.115622126,1.284427984,1.34951847
1,0.127970794,2.087253942,1.34857731
1,0.140319462,2.700061131,1.347636151
1,0.15266813,2.997699633,1.346694992
1,0.165016798,2.99911381,1.345753832
1,0.177365466,2.954787509,1.344812673
1,0.226355456,3.02383687,1.343871513
1,0.2994121,2.919567264,1.342930354
1,0.3830803,2.488017173,1.341989194
1,0.488731447,1.779087446,1.341048035
1,0.607454604,0.950886741,1.340106876
1,0.745700254,0.184779596,1.339165716
1,0.658527191,0,1.338224557
1,0.571354128,0,1.337283397
1,0.500173547,0,1.336342238
1,0.433553483,0,1.335401079
1,0.366933418,0,1.334459919
1,0.315236281,0,1.33351876
1,0.269412877,0,1.3325776
1,0.223589472,0,1.331636441
1,0.192421911,0,1.330695281
1,0.164716055,0,1.329754122
1,0.1375745,0.017380593,1.328812963
1,0.110432945,0.540975209,1.327871803
1,0.115861877,1.537033551,1.326930644
1,0.121290809,2.502777144,1.325989484
1,0.126719741,3.21859404,1.325048325
1,0.132148673,3.540418937,1.324107166
1,0.137577605,3.505973221,1.323166006
1,0.143006537,3.441300016,1.322224847
1,0.176617111,3.548748012,1.321283687
1,0.211984848,3.461967914,1.320342528
1,0.265525605,2.974371637,1.319401369
1,0.322270729,2.134753556,1.318460209
1,0.392548429,1.129753042,1.31751905
1,0.474610609,0.180876481,1.31657789
1,0.392359816,0,1.315636731
1,0.322009882,0,1.314695571
1,0.265134333,0,1.313754412
1,0.211655779,0,1.312813253
1,0.176230856,0,1.311872093
1,0.142543031,0,1.310930934
1,0.166000314,0,1.309989774
1,0.189866053,0,1.309048615
1,0.214846536,0,1.308107456
1,0.252920507,0,1.307166296
1,0.292523712,0.014890906,1.306225137
1,0.332583721,0.546645424,1.305283977
1,0.291957613,1.569335692,1.304342818
1,0.251788309,2.560255309,1.303401659
1,0.213775302,3.293976048,1.302460499
1,0.188437741,3.623333354,1.30151934
1,0.164323789,3.588640588,1.30057818
1,0.140531202,3.523333269,1.299637021
1,0.131907989,3.631982112,1.298695861
1,0.123284776,3.543106878,1.297754702
1,0.114661564,3.043759908,1.296813543
1,0.106038351,2.182735974,1.295872383
1,0.097415138,1.151229644,1.294931224
1,0.088791926,0.176808686,1.293990064
1,0.084380085,0,1.293048905
1,0.079968243,0,1.292107746
1,0.075556402,0,1.291166586
1,0.071144561,0,1.290225427
1,0.06673272,0,1.289284267
1,0.062320879,0,1.288343108
1,0.071584678,0,1.287401948
1,0.080848478,0,1.286460789
1,0.090112278,0,1.28551963
1,0.099376077,0,1.28457847
1,0.108639877,0.014330516,1.283637311
1,0.117903677,0.45599973,1.282696151
1,0.123075585,1.255154178,1.281754992
1,0.128247493,2.051974645,1.280813833
1,0.133419401,2.665722908,1.279872673
1,0.138591309,2.971487196,1.278931514
1,0.143763217,2.98693326,1.277990354
1,0.148935125,2.949470279,1.277049195
1,0.143459359,3.00562641,1.276108036
1,0.137983593,2.889262351,1.275166876
1,0.132507827,2.452434056,1.274225717
1,0.127032062,1.745422022,1.273284557
1,0.121556296,0.925714883,1.272343398
1,0.11608053,0.172955808,1.271402238
1,0.125493822,0,1.270461079
1,0.134907113,0,1.26951992
1,0.144320405,0,1.26857876
1,0.153733697,0,1.267637601
1,0.163146988,0,1.266696441
1,0.17256028,0,1.265755282
1,0.154879934,0,1.264814123
1,0.137199587,0,1.263872963
1,0.119519241,0,1.262931804
1,0.101838895,0,1.261990644
1,0.084158549,0.011767249,1.261049485
1,0.066478202,0.38166448,1.260108326
1,0.082429773,1.017365581,1.259167166
1,0.098381345,1.667106277,1.258226007
1,0.114332916,2.18383007,1.257284847
1,0.130284487,2.461140896,1.256343688
1,0.146236058,2.503340111,1.255402528
1,0.16218763,2.483056311,1.254461369
1,0.201403984,2.507551491,1.25352021
1,0.256337986,2.381984039,1.25257905
1,0.320670032,2.001637718,1.251637891
1,0.401205429,1.415093745,1.250696731
1,0.494239465,0.753381949,1.249755572
1,0.598152281,0.160728245,1.248814413
1,0.501476332,0,1.247873253
1,0.415679162,0,1.246932094
1,0.336413004,0,1.245990934
1,0.27635485,0,1.245049775
1,0.217186512,0,1.244108616
1,0.179971844,0,1.243815683
1,0.1699365,0,1.243522751
1,0.159901156,0,1.243229819
1,0.149865812,0,1.242936886
1,0.139830469,0,1.242643954
1,0.129795125,0.007957972,1.242351022
1,0.119759781,0.504791708,1.242058089
1,0.14676579,1.460670703,1.241765157
1,0.173771798,2.397565211,1.241472225
1,0.201921342,3.102415241,1.241179293
1,0.238420701,3.434102922,1.24088636
1,0.284015261,3.42650079,1.240593428
1,0.329873002,3.375375756,1.240300496
1,0.380103657,3.457373634,1.240007563
1,0.439107611,3.34922106,1.239714631
1,0.498111565,2.860145105,1.239421699
1,0.55869024,2.039239915,1.239128767
1,0.635897541,1.068549097,1.238835834
1,0.713104842,0.162100544,1.238542902
1,0.62908877,0,1.23824997
1,0.546708616,0,1.237957037
1,0.482501211,0,1.237664105
1,0.418293806,0,1.237371173
1,0.354437564,0,1.237078241
1,0.308021034,0,1.236785308
1,0.282082491,0,1.236492376
1,0.256143948,0,1.236199444
1,0.230205405,0,1.235906511
1,0.209137797,0,1.235613579
1,0.192776562,0.005650247,1.235320647
1,0.176827038,0.475321694,1.235027714
1,0.222117987,1.363222424,1.234734782
1,0.291846197,2.242764576,1.23444185
1,0.367325414,2.914077556,1.234148918
1,0.468163133,3.242210679,1.233855985
1,0.574242326,3.25348747,1.233563053
1,0.706189555,3.212201542,1.233270121
1,0.812735628,3.275479968,1.232977188
1,0.931689755,3.155229346,1.232684256
1,1.052603822,2.681743521,1.232391324
1,1.17351789,1.905167485,1.232098392
1,1.298583639,0.997855739,1.231805459
1,1.425975245,0.159494117,1.231512527
1,1.318845624,0,1.231219595
1,1.211981318,0,1.230926662
1,1.110298965,0,1.23063373
1,1.008616612,0,1.230340798
1,0.906934259,0,1.230047866
1,0.807568163,0,1.229754933
1,0.714347787,0,1.229462001
1,0.621127412,0,1.229169069
1,0.533590143,0,1.228876136
1,0.462348556,0,1.228583204
1,0.391106968,0.002769744,1.228290272
1,0.328953825,0.481695546,1.227997339
1,0.316701841,1.402958668,1.227704407
1,0.304647383,2.313058431,1.227411475
1,0.292592924,3.005063557,1.227118543
1,0.280538466,3.340551192,1.22682561
1,0.268484008,3.349477924,1.226532678
1,0.25642955,3.306536644,1.226239746
1,0.29706218,3.372969783,1.225946813
1,0.338579913,3.252192082,1.225653881
1,0.391552875,2.765981911,1.225360949
1,0.45031391,1.964067644,1.225068017
1,0.509074944,1.02415102,1.224775084
1,0.572718075,0.153402775,1.224482152
1,0.456551581,0,1.22418922
1,0.347870062,0,1.223896287
1,0.2693694,0,1.223603355
1,0.201663536,0,1.223310423
1,0.154956473,0,1.223017491
1,0.109377225,0,1.222724558
1,0.097078417,0,1.222431626
1,0.08477961,0,1.222138694
1,0.072480802,0,1.221845761
1,0.060181994,0,1.221552829
1,0.051923638,0,1.221259897
1,0.04729162,0.540814324,1.220966964
1,0.046349429,1.646593342,1.220674032
1,0.045407239,2.719373048,1.2203811
1,0.044465048,3.514793658,1.220088168
1,0.043522858,3.876424064,1.219795235
1,0.042580668,3.854394424,1.219502303
1,0.041638477,3.794012477,1.219209371
1,0.062863538,3.893618537,1.218916438
1,0.105152765,3.786679248,1.218623506
1,0.147441992,3.24325702,1.218330574
1,0.190157443,2.310564935,1.218037642
1,0.245573454,1.194266492,1.217744709
1,0.31697085,0.141680421,1.217451777
1,0.308636786,0,1.217158845
1,0.300302722,0,1.216865912
1,0.291968658,0,1.21657298
1,0.283634594,0,1.216280048
1,0.27530053,0,1.215987116
1,0.266966466,0,1.215694183
1,0.216537523,0,1.215401251
1,0.184388268,0,1.215108319
1,0.154124888,0,1.214815386
1,0.123935954,0,1.214522454
1,0.09374702,0,1.214229522
1,0.063558085,0.446280572,1.213936589
1,0.066188438,1.299212946,1.213643657
1,0.06881879,2.152486519,1.213350725
1,0.071449143,2.812178549,1.213057793
1,0.074079496,3.145973803,1.21276486
1,0.076709848,3.176347868,1.212471928
1,0.079340201,3.144438383,1.212178996
1,0.117027384,3.189877324,1.211886063
1,0.154714566,3.054684666,1.211593131
1,0.193001384,2.582469809,1.211300199
1,0.242312455,1.823918974,1.211007267
1,0.305940166,0.947188518,1.210714334
1,0.3788852,0.145253219,1.210421402
1,0.360092122,0,1.21012847
1,0.344915064,0,1.209835537
1,0.330920218,0,1.209542605
1,0.317587022,0,1.209249673
1,0.304591809,0,1.208956741
1,0.291596595,0,1.208663808
1,0.233849448,0,1.208370876
1,0.191372458,0,1.208077944
1,0.156668068,0,1.207785011
1,0.122463988,0,1.207492079
1,0.088259908,0,1.207199147
1,0.0542484,0.445917767,1.206906214
1,0.068143003,1.314040871,1.206613282
1,0.082230178,2.182136549,1.20632035
1,0.096317352,2.852850161,1.206027418
1,0.110404527,3.192116752,1.205734485
1,0.124491701,3.22396222,1.205441553
1,0.138578876,3.192393414,1.205148621
1,0.213780895,3.237143295,1.204855688
1,0.3361525,3.099290539,1.204562756
1,0.508584691,2.619361038,1.204269824
1,0.729479262,1.847920795,1.203976892
1,0.983044196,0.955779649,1.203683959
1,1.251474461,0.139485365,1.203391027
1,1.151924083,0,1.203098095
1,1.054130006,0,1.202805162
1,0.956335928,0,1.20251223
1,0.858795856,0,1.202219298
1,0.768468103,0,1.201926366
1,0.682549021,0,1.201633433
1,0.74046962,0,1.201340501
1,0.798390219,0,1.201047569
1,0.860907161,0,1.200754636
1,0.926657237,0,1.200461704
1,0.992583122,0,1.200168772
1,1.058509008,0.457027414,1.19987584
1,1.009230267,1.36900671,1.199582907
1,0.959951526,2.278573861,1.199289975
1,0.910672785,2.97885888,1.198997043
1,0.861546186,3.330618742,1.19870411
1,0.8140274,3.361613685,1.198411178
1,0.770303254,3.328389128,1.198118246
1,0.755533425,3.376031438,1.197825313
1,0.740763596,3.234851148,1.197532381
1,0.725993767,2.735454539,1.197239449
1,0.711223938,1.928709154,1.196946517
1,0.696454109,0.992921694,1.196653584
1,0.68168428,0.134544393,1.196360652
1,0.64985426,0,1.19606772
1,0.618024239,0,1.195774787
1,0.586194219,0,1.195481855
1,0.554364198,0,1.195188923
1,0.529484057,0,1.194895991
1,0.505158675,0,1.19433673
1,0.440786855,0,1.19377747
1,0.376415035,0,1.193218209
1,0.323347356,0,1.192658949
1,0.278834927,0,1.192099689
1,0.234322498,0,1.191540428
1,0.200018897,0.468963224,1.190981168
1,0.282288705,1.433948247,1.190421908
1,0.386404424,2.391835869,1.189862647
1,0.520142758,3.124663404,1.189303387
1,0.685309023,3.487769436,1.188744126
1,0.865293275,3.514533314,1.188184866
1,1.064464668,3.478310776,1.187625606
1,1.200545481,3.531575221,1.187066345
1,1.343038386,3.389950012,1.186507085
1,1.486409243,2.870675154,1.185947824
1,1.632678252,2.023981164,1.185388564
1,1.780663881,1.036540564,1.184829304
1,1.922090726,0.12659998,1.184270043
1,1.747075012,0,1.183710783
1,1.561678956,0,1.183151523
1,1.384257528,0,1.182592262
1,1.207349548,0,1.182033002
1,1.038949549,0,1.181473741
1,0.87054955,0,1.180914481
1,1.009982838,0,1.180355221
1,1.149416126,0,1.17979596
1,1.292702031,0,1.1792367
1,1.439604959,0,1.17867744
1,1.586507888,0,1.178118179
1,1.741462591,0.422809115,1.177558919
1,1.84248254,1.273764198,1.176999658
1,1.943502489,2.131551031,1.176440398
1,2.043107088,2.801107101,1.175881138
1,2.142391299,3.149066382,1.175321877
1,2.24167551,3.196975256,1.174762617
1,2.33725281,3.172699796,1.174203356
1,2.359198041,3.203354688,1.173644096
1,2.381143271,3.051616849,1.173084836
1,2.403088501,2.566899022,1.172525575
1,2.425033732,1.800456213,1.171966315
1,2.446978962,0.921722196,1.171407055
1,2.468924193,0.124406213,1.170847794
1,2.464452203,0,1.170288534
1,2.459980213,0,1.169729273
1,2.455508224,0,1.169170013
1,2.451036234,0,1.168610753
1,2.446564244,0,1.168051492
1,2.442092255,0,1.167492232
1,2.438639539,0,1.166932972
1,2.435186822,0,1.166373711
1,2.431734106,0,1.165814451
1,2.42828139,0,1.16525519
1,2.424828674,0,1.16469593
1,2.421375958,0.505623241,1.16413667
1,2.470004895,1.626084573,1.163577409
1,2.518633832,2.723150635,1.163018149
1,2.566704382,3.54698494,1.162458888
1,2.605146654,3.93815486,1.161899628
1,2.640626994,3.947757814,1.161340368
1,2.676107335,3.901079399,1.160781107
1,2.704859285,3.974242918,1.160221847
1,2.733611234,3.836420002,1.159662587
1,2.759971147,3.263890285,1.159103326
1,2.784663998,2.303829533,1.158544066
1,2.809060808,1.166450796,1.157984805
1,2.831216722,0.104241637,1.157425545
1,2.783075871,0,1.156866285
1,2.729912857,0,1.156307024
1,2.670559768,0,1.155747764
1,2.611206679,0,1.155188504
1,2.542848861,0,1.154629243
1,2.461500216,0,1.154069983
1,2.40026829,0,1.153510722
1,2.339036363,0,1.152951462
1,2.267988756,0,1.152392202
1,2.192828538,0,1.151832941
1,2.117668319,0,1.151273681
1,2.042508101,0.489501725,1.15071442
1,1.900448561,1.575930338,1.15015516
1,1.756984142,2.646581245,1.1495959
1,1.604839924,3.457701418,1.149036639
1,1.458272846,3.852020002,1.148477379
1,1.312836409,3.875512318,1.147918119
1,1.169918645,3.835116512,1.147358858
1,1.221161182,3.895969224,1.146799598
1,1.274922392,3.74722948,1.146240337
1,1.328683603,3.177791258,1.145681077
1,1.382444814,2.236463195,1.145121817
1,1.436206025,1.129407628,1.144562556
1,1.489967235,0.102199615,1.144003296
1,1.305079354,0,1.143444036
1,1.125110578,0,1.142884775
1,0.949623775,0,1.142325515
1,0.780231471,0,1.141766254
1,0.62605378,0,1.141206994
1,0.490769745,0,1.140647734
1,0.407585013,0,1.140088473
1,0.332330879,0,1.139529213
1,0.274370778,0,1.138969952
1,0.217074487,0,1.138410692
1,0.180936638,0,1.137851432
1,0.146866295,0.478866227,1.137292171
1,0.171899068,1.556643697,1.136732911
1,0.197825637,2.620957451,1.136173651
1,0.228596072,3.42952108,1.13561439
1,0.270859194,3.825902734,1.13505513
1,0.313122316,3.855258928,1.134495869
1,0.358375212,3.817667629,1.133936609
1,0.386543822,3.873139151,1.133377349
1,0.414712432,3.719720914,1.132818088
1,0.442881042,3.150107018,1.132258828
1,0.471049652,2.21299296,1.131699568
1,0.499218262,1.113397913,1.131140307
1,0.527386873,0.095291204,1.130581047
1,0.444818993,0,1.130021786
1,0.362251114,0,1.129462526
1,0.300970773,0,1.128903266
1,0.243875963,0,1.128344005
1,0.198108349,0,1.127784745
1,0.163379619,0,1.127225484
1,0.160596753,0,1.126666224
1,0.157813887,0,1.126106964
1,0.155031021,0,1.125547703
1,0.152248156,0,1.124988443
1,0.14946529,0,1.124429183
1,0.146682424,0.329988472,1.123869922
1,0.145480253,0.987452126,1.123310662
1,0.144278082,1.674147724,1.122751401
1,0.143075911,2.233935466,1.122192141
1,0.14187374,2.553522532,1.121632881
1,0.140671569,2.635972403,1.12107362
1,0.139469398,2.631943429,1.12051436
1,0.147436749,2.624551776,1.1199551
1,0.155404101,2.457702903,1.119395839
1,0.163371453,2.034357619,1.118836579
1,0.171338804,1.406083198,1.118277318
1,0.179306156,0.712518802,1.117718058
1,0.18754014,0.105930377,1.117158798
1,0.175526353,0,1.116599537
1,0.163779199,0,1.116040277
1,0.152032045,0,1.115481017
1,0.14028489,0,1.114921756
1,0.128537736,0,1.114362496
1,0.116790582,0,1.113803235
1,0.096143917,0,1.113243975
1,0.075497251,0,1.112684715
1,0.054850586,0,1.112125454
1,0.046771707,0,1.111566194
1,0.03899569,0,1.111006933
1,0.031219673,0.451576771,1.110447673
1,0.045791148,1.480103919,1.109888413
1,0.070290146,2.506835103,1.109329152
1,0.108979924,3.298113826,1.108769892
1,0.147669701,3.700502797,1.108210632
1,0.186566759,3.751541506,1.107651371
1,0.233803913,3.723607477,1.107092111
1,0.331664379,3.760091843,1.10653285
1,0.464460913,3.589282919,1.10597359
1,0.621892665,3.022817174,1.10541433
1,0.806334627,2.111864146,1.104855069
1,1.013781822,1.055747441,1.104295809
1,1.224079077,0.088574203,1.103736549
1,1.116373834,0,1.103177288
1,1.009031905,0,1.102618028
1,0.901689977,0,1.102058767
1,0.797988344,0,1.101499507
1,0.703680793,0,1.100940247
1,0.609373242,0,1.100345514
1,0.548318182,0,1.099750781
1,0.500787495,0,1.099156049
1,0.453256808,0,1.098561316
1,0.405726121,0,1.097966583
1,0.358195433,0,1.097371851
1,0.322394159,0.422307329,1.096777118
1,0.431604079,1.382740368,1.096182385
1,0.55270759,2.349920447,1.095587653
1,0.710957995,3.103767855,1.09499292
1,0.875411524,3.497437205,1.094398187
1,1.055533935,3.561159295,1.093803455
1,1.236659335,3.540241665,1.093208722
1,1.384459048,3.563371793,1.09261399
1,1.53225876,3.386323508,1.092019257
1,1.686365329,2.840135971,1.091424524
1,1.834629318,1.97678868,1.090829792
1,1.980110948,0.985444742,1.090235059
1,2.123401516,0.086013718,1.089640326
1,2.011878214,0,1.089045594
1,1.899274594,0,1.088450861
1,1.785801584,0,1.087856128
1,1.668498988,0,1.087261396
1,1.548293726,0,1.086666663
1,1.43326095,0,1.08607193
1,1.573984542,0,1.085477198
1,1.723013504,0,1.084882465
1,1.861828979,0,1.084287732
1,1.999983022,0,1.083693
1,2.136413351,0,1.083098267
1,2.272843681,0.42239936,1.082503534
1,2.376283084,1.403759214,1.081908802
1,2.470806495,2.391999333,1.081314069
1,2.565169705,3.162258869,1.080719337
1,2.637221649,3.565084028,1.080124604
1,2.706187227,3.632189394,1.079529871
1,2.770955175,3.611973776,1.078935139
1,2.873082488,3.633491287,1.078340406
1,2.925850721,3.451182428,1.077745673
1,2.943269801,2.892865406,1.077150941
1,2.948241903,2.010753989,1.076556208
1,2.948241903,0.997796059,1.075961475
1,2.948241903,0.08186705,1.075366743
1,2.948241903,0,1.07477201
1,2.948241903,0,1.074177277
1,2.948241903,0,1.073582545
1,2.948241903,0,1.072987812
1,2.948241903,0,1.072393079
1,2.948241903,0,1.071798347
1,2.946763064,0,1.071203614
1,2.94455939,0,1.070608881
1,2.942355715,0,1.070014149
1,2.94015204,0,1.069419416
1,2.933317011,0,1.068824683
1,2.925824517,0.390031371,1.068229951
1,2.935680739,1.286205948,1.067635218
1,2.941542468,2.200749592,1.067040486
1,2.944441357,2.925556551,1.066445753
1,2.947340245,3.318682048,1.06585102
1,2.948241903,3.401701619,1.065256288
1,2.948241903,3.389900716,1.064661555
1,2.948241903,3.395230555,1.064066822
1,2.947713687,3.204516794,1.06347209
1,2.94500152,2.670173294,1.062877357
1,2.942289352,1.846411506,1.062282624
1,2.938854995,0.914003215,1.061687892
1,2.929633625,0.084661776,1.061093159
1,2.842667478,0,1.060498426
1,2.677298566,0,1.059903694
1,2.459605838,0,1.059308961
1,2.177923269,0,1.058714228
1,1.862998802,0,1.058119496
1,1.533540172,0,1.057524763
1,1.486283432,0,1.05693003
1,1.439026691,0,1.056335298
1,1.39176995,0,1.055740565
1,1.34451321,0,1.055145833
1,1.297256469,0,1.0545511
1,1.249999729,0.377946458,1.053956367
1,1.352512497,1.261176842,1.053361635
1,1.455025265,2.164540234,1.052766902
1,1.557538033,2.882471948,1.052172169
1,1.665001205,3.274579803,1.051577437
1,1.770220053,3.361452959,1.050982704
1,1.871342817,3.35173618,1.050387971
1,1.922286284,3.353120403,1.049793239
1,1.97303936,3.160095838,1.049198506
1,2.023107509,2.629187991,1.048603773
1,2.073175658,1.81428909,1.048009041
1,2.123243807,0.894092159,1.047414308
1,2.173311956,0.080130817,1.046819575
1,2.063681544,0,1.046224843
1,1.953909559,0,1.04563011
