const,wind,solar,hydro,demand,demand2
1,0.267018426,2.969843085,2.357944176,1.150846382,0.76
1,0.253212507,2.905794638,2.355869049,1.184925709,0.693604951
1,0.239406588,2.823271678,2.353793921,1.198129218,0.7
1,0.349118078,2.959378536,2.351718793,1.116945481,0.786779807
1,0.503234232,2.912491185,2.349643665,1.139427131,0.94
1,0.692694623,2.525118537,2.347568538,1.171900626,1.127279221
1,0.907275575,1.849017687,2.34549341,1.160302949,1.305884573
1,1.140049615,1.036033227,2.343418282,1.148348421,1.43367427
1,1.381174891,0.262205936,2.341343154,1.118016036,1.48
1,1.369739314,0,2.339268026,1.088932631,1.43367427
1,1.358303736,0,2.337192899,1.058778671,1.305884573
1,1.346868158,0,2.335117771,1.055210155,1.127279221
1,1.335432581,0,2.333042643,1.109094746,0.94
1,1.323997003,0,2.330967515,1.048073124,0.786779807
1,1.312561426,0,2.329634731,0.942266627,0.7
1,1.309456054,0,2.328301946,0.858228077,0.693604951
1,1.306350682,0,2.326969161,0.798990713,0.76
1,1.30324531,0,2.325636376,0.784895075,0.872720779
1,1.300139939,0,2.324303592,0.77365425,0.994115427
1,1.297034567,0.069940568,2.322970807,0.768479902,1.085940972
1,1.293929195,0.515115866,2.321638022,0.778114895,1.12
1,1.337365129,1.238821414,2.320305238,0.784002946,1.085940972
1,1.380801062,1.944956049,2.318972453,0.919428125,0.994115427
1,1.424236995,2.475054563,2.317639668,1.09999503,0.872720779
1,1.467672929,2.717354253,2.316306883,1.156734433,0.76
1,1.511108862,2.677977174,2.314974099,1.193311721,0.693604951
1,1.554544796,2.610434021,2.313641314,1.205087824,0.7
1,1.532695797,2.719346916,2.312308529,1.107667339,0.786779807
1,1.510846798,2.658147022,2.310975745,1.146921014,0.94
1,1.488997799,2.293139615,2.30964296,1.172257477,1.127279221
1,1.467148801,1.675051369,2.308310175,1.161730355,1.305884573
1,1.445299802,0.942586193,2.30697739,1.147634718,1.43367427
1,1.423450803,0.25375252,2.305644606,1.101244011,1.48
1,1.377257393,0,2.304311821,1.074658567,1.43367427
1,1.331063983,0,2.302979036,1.041828221,1.305884573
1,1.284870573,0,2.301646252,1.037010724,1.127279221
1,1.238677163,0,2.300313467,1.097853921,0.94
1,1.19372698,0,2.298980682,1.045039885,0.786779807
1,1.149882388,0,2.297647898,0.946727272,0.7
1,1.068325644,0,2.296315113,0.861796593,0.693604951
1,0.9867689,0,2.294982328,0.792210533,0.76
1,0.905212155,0,2.293649543,0.779363875,0.872720779
1,0.825155361,0,2.292316759,0.764376109,0.994115427
1,0.752083531,0.068101367,2.290983974,0.757417503,1.085940972
1,0.680430106,0.54747039,2.289651189,0.766695644,1.12
1,0.591537492,1.339936307,2.288318405,0.774546379,1.085940972
1,0.514284103,2.105855517,2.28698562,0.901942397,0.994115427
1,0.44634991,2.672967758,2.285652835,1.082509302,0.872720779
1,0.378415717,2.921981283,2.28432005,1.143174073,0.76
1,0.322267462,2.864274155,2.282987266,1.178859232,0.693604951
1,0.275291691,2.785630056,2.281654481,1.200091902,0.7
1,0.355201021,2.914800506,2.280321696,1.127472603,0.786779807
1,0.467675898,2.863769556,2.278988912,1.156912859,0.94
1,0.588949108,2.479670809,2.277656127,1.167439981,1.127279221
1,0.736240671,1.814073135,2.276323342,1.160838227,1.305884573
1,0.891715077,1.016428102,2.274990557,1.149954253,1.43367427
1,1.059364011,0.259375784,2.273657773,1.122833532,1.48
1,0.939457426,0,2.272324988,1.094106979,1.43367427
1,0.821197382,0,2.270992203,1.078048657,1.305884573
1,0.714784299,0,2.269659419,1.071625329,1.127279221
1,0.609437799,0,2.268326634,1.130505841,0.94
1,0.515389499,0,2.266993849,1.068948942,0.786779807
1,0.434880792,0,2.265661064,0.962428742,0.7
1,0.436078938,0,2.26432828,0.875178528,0.693604951
1,0.437277084,0,2.262995495,0.823613473,0.76
1,0.43847523,0,2.26166271,0.78257554,0.872720779
1,0.439673376,0,2.260329926,0.768836753,0.994115427
1,0.440871523,0.067542411,2.258997141,0.774903231,1.085940972
1,0.442069669,0.524605536,2.257664356,0.779363875,1.12
1,0.479432775,1.27501919,2.256331571,0.789712572,1.085940972
1,0.516795882,2.004047058,2.254998787,0.923175067,0.994115427
1,0.554821589,2.547869245,2.253666002,1.112663262,0.872720779
1,0.603711612,2.79201662,2.252333217,1.177788677,0.76
1,0.652601634,2.745261922,2.251000433,1.209370043,0.693604951
1,0.701491657,2.67372962,2.249667648,1.232208545,0.7
1,0.875885683,2.790168992,2.248334863,1.153701195,0.786779807
1,1.067256947,2.73348601,2.247002078,1.169581091,0.94
1,1.260861835,2.361825761,2.245669294,1.191527463,1.127279221
1,1.462485131,1.725818894,2.244336509,1.18403358,1.305884573
1,1.669333923,0.968224994,2.243003724,1.163157762,1.43367427
1,1.871989315,0.252792555,2.24167094,1.124260938,1.48
1,1.795334167,0,2.240338155,1.088754205,1.43367427
1,1.718672151,0,2.23900537,1.078940786,1.305884573
1,1.635694929,0,2.237672585,1.076264399,1.127279221
1,1.554896414,0,2.236339801,1.121941403,0.94
1,1.477187587,0,2.235007016,1.061633484,0.786779807
1,1.39947876,0,2.233674231,0.952972175,0.7
1,1.324355056,0,2.232341447,0.876605934,0.693604951
1,1.249231352,0,2.231008662,0.817725421,0.76
1,1.176285254,0,2.229675877,0.783289243,0.872720779
1,1.104981399,0,2.228343092,0.760093889,0.994115427
1,1.033677544,0.065481116,2.227010308,0.750458897,1.085940972
1,0.96237369,0.570336162,2.225677523,0.743857142,1.12
1,0.889651174,1.416459767,2.224344738,0.721910769,1.085940972
1,0.818668849,2.229127969,2.223011954,0.771334715,0.994115427
1,0.753935099,2.825242832,2.221679169,0.849485213,0.872720779
1,0.690043174,3.079702018,2.220346384,0.925494602,0.76
1,0.62615125,3.008410946,2.219013599,0.959573929,0.693604951
1,0.562259325,2.921834707,2.217680815,0.979022341,0.7
1,0.696885932,3.065685593,2.21634803,0.966889387,0.786779807
1,0.833689537,3.022158126,2.215015245,0.935308021,0.94
1,0.985739204,2.623014586,2.213682461,0.92941997,1.127279221
1,1.13897274,1.920229452,2.212349676,0.905154061,1.305884573
1,1.296238726,1.07165206,2.211016891,0.883029263,1.43367427
1,1.457681202,0.26142823,2.209684106,0.853053729,1.48
1,1.429851217,0,2.208351322,0.859120206,1.43367427
1,1.402021233,0,2.207018537,0.889274166,1.305884573
1,1.374191248,0,2.205685752,0.917287015,1.127279221
1,1.346361264,0,2.204352968,0.982412431,0.94
1,1.318531279,0,2.203020183,0.944050885,0.786779807
1,1.290701294,0,2.201687398,0.87803334,0.7
1,1.212787401,0,2.200354613,0.804165061,0.693604951
1,1.138624393,0,2.199021829,0.752064729,0.76
1,1.064461385,0,2.197689044,0.714060034,0.872720779
1,0.990298377,0,2.196356259,0.699072267,0.994115427
1,0.916135369,0.057875887,2.195023475,0.690686255,1.085940972
1,0.842818134,0.641603384,2.19369069,0.686047184,1.12
1,0.739989727,1.65484294,2.192357905,0.646971935,1.085940972
1,0.640149749,2.609049911,2.191025121,0.673022101,0.994115427
1,0.543068656,3.288286017,2.189692336,0.729404653,0.872720779
1,0.466768185,3.55076384,2.188359551,0.782932391,0.76
1,0.390467714,3.427528816,2.187026766,0.838779665,0.693604951
1,0.324816099,3.311577726,2.185693982,0.867684644,0.7
1,0.39971361,3.509707218,2.184361197,0.863402425,0.786779807
1,0.485259976,3.499002237,2.183028412,0.821829215,0.94
1,0.576604827,3.061411908,2.181695628,0.803451358,1.127279221
1,0.688543157,2.248916584,2.180362843,0.782218688,1.305884573
1,0.800481488,1.244201976,2.179030058,0.76812305,1.43367427
1,0.924595253,0.266743737,2.177697273,0.767409347,1.48
1,0.925887707,0,2.176364489,0.802023951,1.43367427
1,0.92718016,0,2.175031704,0.824684028,1.305884573
1,0.928472613,0,2.173698919,0.859298632,1.127279221
1,0.929765067,0,2.172366135,0.956719116,0.94
1,0.93105752,0,2.17103335,0.922996641,0.786779807
1,0.932349973,0,2.169700565,0.848593084,0.7
1,0.758699121,0,2.16836778,0.771334715,0.693604951
1,0.598165349,0,2.167034996,0.737612239,0.76
1,0.464599143,0,2.165702211,0.711026796,0.872720779
1,0.345373603,0,2.164369426,0.699429119,0.994115427
1,0.259168316,0.062452085,2.163036642,0.704246615,1.085940972
1,0.190256688,0.580468134,2.161703857,0.717093273,1.12
1,0.182774179,1.4577522,2.160371072,0.740645478,1.085940972
1,0.175723947,2.2972734,2.159038287,0.876962786,0.994115427
1,0.168673714,2.909640064,2.157705503,1.073231161,0.872720779
1,0.161623481,3.16660878,2.156372718,1.150311105,0.76
1,0.154573249,3.087380889,2.155039933,1.188851076,0.693604951
1,0.147523016,2.996665045,2.153707149,1.211868004,0.7
1,0.179374371,3.148454633,2.152374364,1.13353908,0.786779807
1,0.213047698,3.109691756,2.151041579,1.162265633,0.94
1,0.2642405,2.702488786,2.149708794,1.176361271,1.127279221
1,0.318015516,1.978592604,2.14837601,1.172792755,1.305884573
1,0.382099499,1.100605386,2.147043225,1.159946098,1.43367427
1,0.459866444,0.259417554,2.14571044,1.116767055,1.48
1,0.413478986,0,2.144377656,1.099102901,1.43367427
1,0.367091528,0,2.143044871,1.075550696,1.305884573
1,0.329578381,0,2.141712086,1.063060891,1.127279221
1,0.29725981,0,2.140379301,1.12247668,0.94
1,0.265183376,0,2.139046517,1.057708117,0.786779807
1,0.233106942,0,2.137713732,0.940125517,0.7
1,0.244328157,0,2.136380947,0.861439741,0.693604951
1,0.255549371,0,2.135048163,0.81522746,0.76
1,0.266770586,0,2.133715378,0.782753966,0.872720779
1,0.2779918,0,2.132382593,0.766338792,0.994115427
1,0.289213015,0.062912763,2.131049808,0.776330637,1.085940972
1,0.300434229,0.577537821,2.129717024,0.777758043,1.12
1,0.328697504,1.447169033,2.128384239,0.787749888,1.085940972
1,0.360135045,2.281676253,2.127051454,0.91710859,0.994115427
1,0.400748912,2.89285331,2.12571867,1.106953636,0.872720779
1,0.44136278,3.152712058,2.124385885,1.164763594,0.76
1,0.481976648,3.07934913,2.1230531,1.202589863,0.693604951
1,0.522590515,2.991623393,2.121720315,1.218112907,0.7
1,0.634696383,3.137885103,2.120387531,1.137107596,0.786779807
1,0.75587886,3.09418122,2.119054746,1.152273788,0.94
1,0.884349829,2.685677954,2.117721961,1.18064349,1.127279221
1,1.022281104,1.96459147,2.116389177,1.174220161,1.305884573
1,1.16021238,1.092855538,2.115056392,1.163871465,1.43367427
1,1.302494178,0.259913247,2.113723607,1.137286021,1.48
1,1.228180649,0,2.112390822,1.110343726,1.43367427
1,1.157073904,0,2.111058038,1.088575779,1.305884573
1,1.086539029,0,2.109725253,1.076085974,1.127279221
1,1.016004154,0,2.108392468,1.124260938,0.94
1,0.945469279,0,2.107059684,1.071268477,0.786779807
1,0.874934404,0,2.105671402,0.963142445,0.7
1,0.821211428,0,2.10428312,0.870182605,0.693604951
1,0.771497976,0,2.102894839,0.819152828,0.76
1,0.722852358,0,2.101506557,0.785251927,0.872720779
1,0.674206739,0,2.100118275,0.766695644,0.994115427
1,0.62556112,0.064901153,2.098729994,0.77365425,1.085940972
1,0.576915501,0.498894555,2.097341712,0.784538223,1.12
1,0.588439666,1.207128512,2.09595343,0.78257554,1.085940972
1,0.599963832,1.90199868,2.094565149,0.918179144,0.994115427
1,0.611487997,2.427449967,2.093176867,1.096783366,0.872720779
1,0.623012162,2.672940257,2.091788585,1.1772534,0.76
1,0.634536328,2.644298455,2.090400304,1.212760133,0.693604951
1,0.646060493,2.583646807,2.089012022,1.228104751,0.7
1,0.779027931,2.680606063,2.08762374,1.142103518,0.786779807
1,0.92411214,2.611493883,2.086235459,1.16494202,0.94
1,1.075457191,2.246491441,2.084847177,1.189921631,1.127279221
1,1.227330903,1.635918487,2.083458896,1.178680806,1.305884573
1,1.386783725,0.916740795,2.082070614,1.165120446,1.43367427
1,1.546236546,0.244224081,2.080682332,1.134966486,1.48
1,1.607980413,0,2.079294051,1.089111057,1.43367427
1,1.672490096,0,2.077905769,1.012209539,1.305884573
1,1.735610258,0,2.076517487,0.971350032,1.127279221
1,1.795204918,0,2.075129206,1.010425281,0.94
1,1.854799578,0,2.073740924,1.032014802,0.786779807
1,1.914394238,0,2.072352642,0.92513775,0.7
1,1.751820207,0,2.070964361,0.844489291,0.693604951
1,1.579102078,0,2.069576079,0.795065345,0.76
1,1.414293353,0,2.068187797,0.773832676,0.872720779
1,1.249484627,0,2.066799516,0.761699722,0.994115427
1,1.091400884,0.06314883,2.065411234,0.762770276,1.085940972
1,0.934972263,0.522203882,2.064022952,0.763127128,1.12
1,0.858921728,1.282179883,2.062634671,0.77704434,1.085940972
1,0.787466975,2.022655936,2.061246389,0.911755816,0.994115427
1,0.720432081,2.577041777,2.059858107,1.085185689,0.872720779
1,0.653397188,2.828983219,2.058469826,1.160124523,0.76
1,0.586362294,2.788348066,2.057081544,1.188672651,0.693604951
1,0.527033349,2.720395653,2.055693263,1.215614946,0.7
1,0.614417384,2.830763065,2.054304981,1.132468525,0.786779807
1,0.709507367,2.767690324,2.052916699,1.166191,0.94
1,0.804597351,2.387042009,2.051528418,1.195452831,1.127279221
1,0.910102995,1.739799316,2.050140136,1.187958947,1.305884573
1,1.018335497,0.971190339,2.048751854,1.175469142,1.43367427
1,1.126567998,0.247599695,2.047363573,1.148883698,1.48
1,1.228722823,0,2.045975291,1.108381043,1.43367427
1,1.335718679,0,2.044587009,1.093393276,1.305884573
1,1.442714534,0,2.043198728,1.080189767,1.127279221
1,1.549710389,0,2.041810446,1.145315182,0.94
1,1.661429899,0,2.040422164,1.082866154,0.786779807
1,1.771343146,0,2.039033883,0.974026418,0.7
1,1.887442184,0,2.037645601,0.890879998,0.693604951
1,2.002830016,0,2.036257319,0.831821059,0.76
1,2.116934225,0,2.034869038,0.797206455,0.872720779
1,2.231038434,0,2.033480756,0.776509063,0.994115427
1,2.340660576,0.058686035,2.032092474,0.78043443,1.085940972
1,2.433619599,0.58779075,2.030704193,0.781326559,1.12
1,2.410055798,1.494013136,2.029315911,0.7961359,1.085940972
1,2.386491996,2.361251783,2.02792763,0.936557001,0.994115427
1,2.362928195,2.993617939,2.026539348,1.128364732,0.872720779
1,2.339364394,3.259123013,2.025151066,1.202768288,0.76
1,2.314627814,3.179775248,2.023762785,1.23452808,0.693604951
1,2.285704006,3.089032988,2.022374503,1.264860465,0.7
1,2.425525883,3.241347715,2.020986221,1.198307644,0.786779807
1,2.558814975,3.200185711,2.01959794,1.222395126,0.94
1,2.660752239,2.779734854,2.018209658,1.23791817,1.127279221
1,2.75622548,2.03207112,2.016821376,1.222930403,1.305884573
1,2.836327501,1.12505806,2.015433095,1.198664495,1.43367427
1,2.898836099,0.256255014,2.014044813,1.154950175,1.48
1,2.843853269,0,2.012656531,1.1267589,1.43367427
1,2.773000474,0,2.01126825,1.100887159,1.305884573
1,2.690051031,0,2.009879968,1.087148373,1.127279221
1,2.602508878,0,2.008491686,1.147813143,0.94
1,2.492453515,0,2.007103405,1.072517458,0.786779807
1,2.37254995,0,2.005715123,0.968495219,0.7
1,2.271747289,0,2.004326841,0.888025185,0.693604951
1,2.159208754,0,2.00293856,0.82753884,0.76
1,2.04667022,0,2.001550278,0.787036185,0.872720779
1,1.93364187,0,2.000161997,0.769907308,0.994115427
1,1.819135879,0.052867817,1.998773715,0.767409347,1.085940972
1,1.703464327,0.63285535,1.997385433,0.755276393,1.12
1,1.565315673,1.652121278,1.995997152,0.730653633,1.085940972
1,1.434559525,2.615290185,1.99460887,0.787036185,0.994115427
1,1.303803377,3.30417215,1.993220588,0.875892231,0.872720779
1,1.175278755,3.575656868,1.991832307,0.952793749,0.76
1,1.051171225,3.462754253,1.990444025,0.99222585,0.693604951
1,0.927063695,3.353539647,1.989055743,1.006856765,0.7
1,0.975976048,3.540341227,1.987667462,0.994545385,0.786779807
1,1.024888402,3.520345843,1.98627918,0.965818832,0.94
1,1.073800756,3.073488218,1.984890898,0.954221155,1.127279221
1,1.122713109,2.251362953,1.983502617,0.935129595,1.305884573
1,1.171625463,1.238603634,1.982114335,0.927457286,1.43367427
1,1.220730884,0.256790617,1.980726053,0.916751738,1.48
1,1.107588052,0,1.979337772,0.936913853,1.43367427
1,0.994638288,0,1.97794949,0.95190162,1.305884573
1,0.881688524,0,1.976561208,0.960644484,1.127279221
1,0.775488755,0,1.975172927,1.029338415,0.94
1,0.676254319,0,1.973784645,0.978130212,0.786779807
1,0.577019884,0,1.972396363,0.884813521,0.7
1,0.501705387,0,1.971008082,0.812015796,0.693604951
1,0.432287235,0,1.9696198,0.755276393,0.76
1,0.362869083,0,1.968231519,0.722981324,0.872720779
1,0.310490989,0,1.966843237,0.709242538,0.994115427
1,0.262489076,0.051564325,1.965454955,0.70192708,1.085940972
1,0.215584448,0.627921989,1.964066674,0.699607545,1.12
1,0.228137794,1.64342391,1.962678392,0.663208682,1.085940972
1,0.241788426,2.603721441,1.96129011,0.686404036,0.994115427
1,0.255439058,3.291232021,1.959901829,0.744213994,0.872720779
1,0.26908969,3.563274912,1.958513547,0.808625706,0.76
1,0.282740322,3.453083916,1.957125265,0.857514374,0.693604951
1,0.296390954,3.345766406,1.955736984,0.885884075,0.7
1,0.357911627,3.529338132,1.954348702,0.894626939,0.786779807
1,0.442763142,3.507488672,1.95296042,0.858406503,0.94
1,0.527614658,3.06088483,1.951572139,0.850198916,1.127279221
1,0.63111716,2.240793422,1.950183857,0.825040879,1.305884573
1,0.742146271,1.231342922,1.948795575,0.8071983,1.43367427
1,0.857465828,0.253458946,1.947407294,0.830036801,1.48
1,0.666357992,0,1.946019012,0.846808826,1.43367427
1,0.496627177,0,1.94463073,0.877141211,1.305884573
1,0.354266111,0,1.943242449,0.89587592,1.127279221
1,0.253535928,0,1.941854167,0.988300482,0.94
1,0.178261319,0,1.940465886,0.964391426,0.786779807
1,0.119785957,0,1.939077604,0.887311482,0.7
1,0.122229845,0,1.937689322,0.813621628,0.693604951
1,0.124673733,0,1.936301041,0.771156289,0.76
1,0.12711762,0,1.934912759,0.747068806,0.872720779
1,0.129561508,0,1.933524477,0.730832059,0.994115427
1,0.132005396,0.0538326,1.932136196,0.737433813,1.085940972
1,0.134449284,0.596904453,1.930747914,0.743500291,1.12
1,0.128305953,1.541142118,1.929359632,0.76348398,1.085940972
1,0.122162621,2.442667296,1.927971351,0.903548229,0.994115427
1,0.11601929,3.09752935,1.926583069,1.110343726,0.872720779
1,0.109875959,3.369592497,1.925194787,1.196166534,0.76
1,0.103732628,3.28517615,1.923806506,1.253262789,0.693604951
1,0.097589297,3.192039328,1.922418224,1.282703045,0.7
1,0.166036433,3.349368605,1.921029942,1.20990532,0.786779807
1,0.249731972,3.309921233,1.919641661,1.236847615,0.94
1,0.372701727,2.876463833,1.918253379,1.256652879,1.127279221
1,0.539819409,2.100779233,1.916865097,1.255582324,1.305884573
1,0.75473336,1.156937647,1.915476816,1.24683946,1.43367427
1,0.994013408,0.251007751,1.914088534,1.191884315,1.48
1,0.987634799,0,1.912700253,1.163514613,1.43367427
1,0.98125619,0,1.911311971,1.14924055,1.305884573
1,0.974877581,0,1.909923689,1.118372887,1.127279221
1,0.968498972,0,1.908535408,1.175647568,0.94
1,0.962120363,0,1.907147126,1.113376965,0.786779807
1,0.955741755,0,1.905758844,1.006856765,0.7
1,0.826262991,0,1.904370563,0.915681183,0.693604951
1,0.709708017,0,1.902982281,0.857514374,0.76
1,0.594669904,0,1.901593999,0.827003563,0.872720779
1,0.496696866,0,1.900205718,0.800774971,0.994115427
1,0.40878156,0.051270793,1.898817436,0.795243771,1.085940972
1,0.329699157,0.612218377,1.897429154,0.804700338,1.12
1,0.309603317,1.598104044,1.896040873,0.825219305,1.085940972
1,0.28975824,2.535979165,1.894652591,0.957254394,0.994115427
1,0.269913164,3.213437706,1.893264309,1.146921014,0.872720779
1,0.250068087,3.489992547,1.891876028,1.23113799,0.76
1,0.230223011,3.396043596,1.890487746,1.282167768,0.693604951
1,0.212992473,3.297640209,1.889099464,1.296620257,0.7
1,0.266792542,3.464930634,1.887711183,1.224714661,0.786779807
1,0.323207149,3.430686895,1.886322901,1.266287872,0.94
1,0.393424657,2.985399951,1.88493462,1.279491381,1.127279221
1,0.475008859,2.180777829,1.883546338,1.268428981,1.305884573
1,0.558006597,1.19735405,1.882158056,1.257545008,1.43367427
1,0.664760393,0.250207627,1.880769775,1.229175306,1.48
1,0.737395279,0,1.879381493,1.185996264,1.43367427
1,0.810111321,0,1.877993211,1.163693039,1.305884573
1,0.890728038,0,1.87660493,1.153344343,1.127279221
1,0.973401892,0,1.875216648,1.201697734,0.94
1,1.056075745,0,1.873828366,1.135858615,0.786779807
1,1.138749599,0,1.872028435,1.027375731,0.7
1,1.176941568,0,1.870228503,0.928170989,0.693604951
1,1.215133537,0,1.868428571,0.866435664,0.76
1,1.255275056,0,1.86662864,0.833426892,0.872720779
1,1.295513023,0,1.864828708,0.813443202,0.994115427
1,1.33575099,0.050146852,1.863028777,0.810053112,1.085940972
1,1.375988958,0.595339421,1.861228845,0.82753884,1.12
1,1.309975036,1.552421191,1.859428913,0.832356337,1.085940972
1,1.243961114,2.465675153,1.857628982,0.971171606,0.994115427
1,1.179929567,3.128313358,1.85582905,1.150846382,0.872720779
1,1.117272285,3.402977836,1.854029118,1.244163073,0.76
1,1.054615004,3.318268396,1.852229187,1.291089057,0.693604951
1,0.991957722,3.225619968,1.850429255,1.332662268,0.7
1,1.042685882,3.382576844,1.848629324,1.254868621,0.786779807
1,1.093414042,3.342844537,1.846829392,1.298404515,0.94
1,1.144142202,2.904746129,1.84502946,1.316782372,1.127279221
1,1.194870362,2.119429134,1.843229529,1.310002192,1.305884573
1,1.247134127,1.163037108,1.841429597,1.287877393,1.43367427
1,1.300579867,0.244669353,1.839629666,1.247553163,1.48
1,1.292099764,0,1.837829734,1.220075591,1.43367427
1,1.283619662,0,1.836029802,1.189207928,1.305884573
1,1.275139559,0,1.834229871,1.169402665,1.127279221
1,1.266659456,0,1.832429939,1.227212622,0.94
1,1.258179353,0,1.830630007,1.159946098,0.786779807
1,1.24969925,0,1.828830076,1.043077201,0.7
1,1.152658005,0,1.827030144,0.946191994,0.693604951
1,1.057282795,0,1.825230213,0.878925469,0.76
1,0.961907585,0,1.823430281,0.856443819,0.872720779
1,0.866532375,0,1.821630349,0.835389575,0.994115427
1,0.777613497,0.046608737,1.819830418,0.828966247,1.085940972
1,0.693819563,0.617323646,1.818030486,0.843061884,1.12
1,0.623082727,1.634804707,1.816230555,0.84877151,1.085940972
1,0.55234589,2.600121696,1.814430623,0.996151217,0.994115427
1,0.498207945,3.294371614,1.812630691,1.184747283,0.872720779
1,0.4441489,3.574144669,1.81083076,1.274317033,0.76
1,0.390089854,3.47421499,1.809030828,1.322135146,0.693604951
1,0.34099191,3.373321587,1.807230896,1.352467531,0.7
1,0.420984509,3.545872815,1.805430965,1.284665729,0.786779807
1,0.50593821,3.515115965,1.803631033,1.322135146,0.94
1,0.602887008,3.061201545,1.801831102,1.33087801,1.127279221
1,0.71404983,2.234902157,1.80003117,1.322848849,1.305884573
1,0.826775026,1.221506269,1.798231238,1.307147379,1.43367427
1,0.951861852,0.243105935,1.796431307,1.266466298,1.48
1,1.000149896,0,1.794631375,1.22435781,1.43367427
1,1.048437939,0,1.792831443,1.198664495,1.305884573
1,1.096725983,0,1.791031512,1.182249322,1.127279221
1,1.145014026,0,1.78923158,1.239524002,0.94
1,1.19330207,0,1.787431649,1.170473219,0.786779807
1,1.242910982,0,1.785631717,1.067164684,0.7
1,1.249909603,0,1.783831785,0.961358187,0.693604951
1,1.256908223,0,1.782031854,0.902477674,0.76
1,1.263906844,0,1.780231922,0.860726038,0.872720779
1,1.270905464,0,1.778431991,0.845559846,0.994115427
1,1.277904085,0.04953609,1.776632059,0.846095123,1.085940972
1,1.284902705,0.558000558,1.774832127,0.859833909,1.12
1,1.226072882,1.441151903,1.773032196,0.870182605,1.085940972
1,1.169769712,2.292941519,1.771232264,1.001325565,0.994115427
1,1.113931235,2.920728116,1.769432332,1.213652262,0.872720779
1,1.058092759,3.194286687,1.767632401,1.302329882,0.76
1,1.002254283,3.135913778,1.765832469,1.349791144,0.693604951
1,0.946415807,3.058289946,1.764032538,1.370666962,0.7
1,0.93377396,3.187707446,1.762232606,1.296263405,0.786779807
1,0.921132114,3.130549306,1.760432674,1.30839636,0.94
1,0.908490268,2.707228671,1.758632743,1.333911248,1.127279221
1,0.895848421,1.968784707,1.756832811,1.328201623,1.305884573
1,0.883206575,1.080738719,1.755032879,1.303578863,1.43367427
1,0.870564729,0.236866826,1.753232948,1.242735667,1.48
1,0.990164753,0,1.751433016,1.214187539,1.43367427
1,1.109764777,0,1.749633085,1.184212006,1.305884573
1,1.230030743,0,1.747833153,1.171186923,1.127279221
1,1.356037912,0,1.746033221,1.219005036,0.94
1,1.48204508,0,1.74423329,1.152452214,0.786779807
1,1.609477327,0,1.742433358,1.059135523,0.7
1,1.586582003,0,1.740633427,0.972955864,0.693604951
1,1.565111757,0,1.738833495,0.909614706,0.76
1,1.543641511,0,1.737033563,0.863045574,0.872720779
1,1.522171264,0,1.735233632,0.840385498,0.994115427
1,1.500701018,0.049886954,1.7334337,0.832534763,1.085940972
1,1.479230772,0.51621552,1.731633768,0.827360414,1.12
1,1.27525054,1.311127789,1.729833837,0.807733577,1.085940972
1,1.07867693,2.087452837,1.728033905,0.849306787,0.994115427
1,0.885068574,2.669937255,1.726233974,0.948154678,0.872720779
1,0.707594036,2.937412626,1.724434042,1.037546002,0.76
1,0.540917734,2.904636982,1.72263411,1.080011341,0.693604951
1,0.410923552,2.84181346,1.720834179,1.110879004,0.7
1,0.434572011,2.943970129,1.719034247,1.102849843,0.786779807
1,0.45822047,2.87139023,1.717234315,1.067699961,0.94
1,0.481868928,2.470086912,1.715434384,1.054139601,1.127279221
1,0.505517387,1.790729849,1.713634452,1.027554157,1.305884573
1,0.529165846,0.985559024,1.711834521,1.010782132,1.43367427
1,0.553062056,0.229725897,1.710034589,0.997400198,1.48
1,0.511000524,0,1.708234657,1.01809759,1.43367427
1,0.469186743,0,1.706434726,1.027554157,1.305884573
1,0.427372962,0,1.704634794,1.053604323,1.127279221
1,0.385559182,0,1.702834863,1.118016036,0.94
1,0.346736819,0,1.701034931,1.051463214,0.786779807
1,0.316355295,0,1.699234999,0.968138367,0.7
1,0.283075889,0,1.697435068,0.895697494,0.693604951
1,0.249796484,0,1.695635136,0.84877151,0.76
1,0.216864856,0,1.693835204,0.798812287,0.872720779
1,0.195873231,0,1.692035273,0.775616934,0.994115427
1,0.175386836,0.045056373,1.690235341,0.765268238,1.085940972
1,0.155675188,0.564462327,1.68843541,0.76687407,1.12
1,0.142198582,1.480188475,1.686635478,0.726192988,1.085940972
1,0.128721977,2.361169794,1.684835546,0.769372031,0.994115427
1,0.115245372,3.007896876,1.683035615,0.830036801,0.872720779
1,0.101768767,3.286759954,1.681235683,0.888917314,0.76
1,0.088292161,3.223994114,1.679435751,0.933880614,0.693604951
1,0.074815556,3.144301393,1.67763582,0.963856148,0.7
1,0.141755975,3.278017055,1.675835888,0.966354109,0.786779807
1,0.210354122,3.222500287,1.674035957,0.92941997,0.94
1,0.319211474,2.788387434,1.672236025,0.921390809,1.127279221
1,0.469501039,2.026221905,1.670436093,0.909079429,1.305884573
1,0.657907359,1.106729381,1.668636162,0.902477674,1.43367427
1,0.87832598,0.230980712,1.66683623,0.900158139,1.48
1,0.793173061,0,1.665036299,0.923353493,1.43367427
1,0.714577166,0,1.663236367,0.947797827,1.305884573
1,0.635981271,0,1.661436435,0.985088818,1.127279221
1,0.557385376,0,1.659636504,1.080011341,0.94
1,0.49605315,0,1.657836572,1.046467292,0.786779807
1,0.435987994,0,1.65603664,0.973491141,0.7
